exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1
4663,0,0,1101,0,0,0,13.94,0,0,0,1,0,1,0,0,0,0,0,0,1
4664,0,0,1101,0,0,0,13.91,0,0,0,1,0,1,0,0,0,0,0,0,1
4665,0,0,1098,0,0,0,13.91,0,0,0,1,0,1,0,0,0,0,0,0,1
4666,0,0,1092,0,0,0,13.77,0,0,0,1,0,1,0,0,0,0,0,0,1
4667,0,0,1096,0,0,0,13.94,0,0,0,1,0,1,0,0,0,0,0,0,1
4668,0,0,1097,0,0,0,13.8,0,0,0,1,0,1,0,0,0,0,0,0,1
4669,0,0,1114,0,0,0,14.02,0,0,0,1,0,1,0,0,0,0,0,0,1
4670,0,0,1091,0,0,0,13.71,0,0,0,1,0,1,0,0,0,0,0,0,1
4671,0,0,1097,0,0,0,13.71,0,0,0,1,0,1,0,0,0,0,0,0,1
4672,0,0,1098,0,0,0,13.83,0,0,0,1,0,1,0,0,0,0,0,0,1
4673,0,0,1105,0,0,0,13.9,0,0,0,1,0,1,0,0,0,0,0,0,1
4674,0,0,1109,0,0,0,13.86,0,0,0,1,0,1,0,0,0,0,0,0,1
4675,0,0,1102,0,0,0,13.69,0,0,0,1,0,1,0,0,0,0,0,0,1
4676,0,0,1102,0,0,0,13.76,0,0,0,1,0,1,0,0,0,0,0,0,1
4677,0,0,1102,0,0,0,13.85,0,0,0,1,0,1,0,0,0,0,0,0,1
4678,0,0,1101,0,0,0,13.73,0,0,0,1,0,1,0,0,0,0,0,0,1
4679,0,0,1106,0,0,0,13.72,0,0,0,1,0,1,0,0,0,0,0,0,1
4680,0,0,1104,0,0,0,13.69,0,0,0,1,0,1,0,0,0,0,0,0,1
4681,0,0,1101,0,0,0,13.79,0,0,0,1,0,1,0,0,0,0,0,0,1
4682,0,0,1102,0,0,0,13.85,0,0,0,1,0,1,0,0,0,0,0,0,1
4683,0,0,1090,0,0,0,14.16,0,0,0,1,0,1,0,0,0,0,0,0,1
4684,0,0,1101,0,0,0,13.7,0,0,0,1,0,1,0,0,0,0,0,0,1
4685,0,0,1101,0,0,0,14.31,0,0,0,1,0,1,0,0,0,0,0,0,1
4686,0,0,1099,0,0,0,14.14,0,0,0,1,0,1,0,0,0,0,0,0,1
4687,0,0,1103,0,0,0,13.87,0,0,0,1,0,1,0,0,0,0,0,0,1
4688,0,0,1098,0,0,0,13.98,0,0,0,1,0,1,0,0,0,0,0,0,1
4689,0,0,1100,0,0,0,13.78,0,0,0,1,0,1,0,0,0,0,0,0,1
4690,0,0,1090,0,0,0,13.97,0,0,0,1,0,1,0,0,0,0,0,0,1
4691,0,0,1098,0,0,0,13.83,0,0,0,1,0,1,0,0,0,0,0,0,1
4692,0,0,1102,0,0,0,13.78,0,0,0,1,0,1,0,0,0,0,0,0,1
4693,0,0,1102,0,0,0,13.83,0,0,0,1,0,1,0,0,0,0,0,0,1
4694,0,0,1112,0,0,0,14.16,0,0,0,1,0,1,0,0,0,0,0,0,1
4695,0,0,1104,0,0,0,14.02,0,0,0,1,0,1,0,0,0,0,0,0,1
4696,0,0,1099,0,0,0,14.09,0,0,0,1,0,1,0,0,0,0,0,0,1
4697,0,0,1105,0,0,0,13.83,0,0,0,1,0,1,0,0,0,0,0,0,1
4698,0,0,1087,0,0,0,14.23,0,0,0,1,0,1,0,0,0,0,0,0,1
4699,0,0,1093,0,0,0,13.8,0,0,0,1,0,1,0,0,0,0,0,0,1
4700,0,0,1100,0,0,0,13.81,0,0,0,1,0,1,0,0,0,0,0,0,1
4701,0,0,1101,0,0,0,13.73,0,0,0,1,0,1,0,0,0,0,0,0,1
4702,0,0,1090,0,0,0,14.08,0,0,0,1,0,1,0,0,0,0,0,0,1
4703,0,0,1104,0,0,0,13.77,0,0,0,1,0,1,0,0,0,0,0,0,1
4704,0,0,1101,0,0,0,13.73,0,0,0,1,0,1,0,0,0,0,0,0,1
4705,0,0,1099,0,0,0,13.61,0,0,0,1,0,1,0,0,0,0,0,0,1
4706,0,0,1106,0,0,0,13.87,0,0,0,1,0,1,0,0,0,0,0,0,1
4707,0,0,1165,0,0,0,11.65,0,0,0,1,0,0,1,0,0,0,0,0,1
4708,0,0,1166,0,0,0,11.73,0,0,0,1,0,0,1,0,0,0,0,0,1
4709,0,0,1167,0,0,0,11.67,0,0,0,1,0,0,1,0,0,0,0,0,1
4710,0,0,1161,0,0,0,11.55,0,0,0,1,0,0,1,0,0,0,0,0,1
4711,0,0,1160,0,0,0,11.79,0,0,0,1,0,0,1,0,0,0,0,0,1
4712,0,0,1167,0,0,0,11.63,0,0,0,1,0,0,1,0,0,0,0,0,1
4713,0,0,1163,0,0,0,11.58,0,0,0,1,0,0,1,0,0,0,0,0,1
4714,0,0,1168,0,0,0,11.9,0,0,0,1,0,0,1,0,0,0,0,0,1
4715,0,0,1162,0,0,0,11.81,0,0,0,1,0,0,1,0,0,0,0,0,1
4716,0,0,1170,0,0,0,12.16,0,0,0,1,0,0,1,0,0,0,0,0,1
4717,0,0,1159,0,0,0,11.53,0,0,0,1,0,0,1,0,0,0,0,0,1
4718,0,0,1169,0,0,0,11.77,0,0,0,1,0,0,1,0,0,0,0,0,1
4719,0,0,1161,0,0,0,11.55,0,0,0,1,0,0,1,0,0,0,0,0,1
4720,0,0,1162,0,0,0,11.54,0,0,0,1,0,0,1,0,0,0,0,0,1
4721,0,0,1161,0,0,0,11.86,0,0,0,1,0,0,1,0,0,0,0,0,1
4722,0,0,1163,0,0,0,11.57,0,0,0,1,0,0,1,0,0,0,0,0,1
4723,0,0,1159,0,0,0,11.56,0,0,0,1,0,0,1,0,0,0,0,0,1
4724,0,0,1161,0,0,0,11.55,0,0,0,1,0,0,1,0,0,0,0,0,1
4725,0,0,1167,0,0,0,11.76,0,0,0,1,0,0,1,0,0,0,0,0,1
4726,0,0,1169,0,0,0,11.72,0,0,0,1,0,0,1,0,0,0,0,0,1
4727,0,0,1167,0,0,0,11.67,0,0,0,1,0,0,1,0,0,0,0,0,1
4728,0,0,1172,0,0,0,12.22,0,0,0,1,0,0,1,0,0,0,0,0,1
4729,0,0,1166,0,0,0,11.57,0,0,0,1,0,0,1,0,0,0,0,0,1
4730,0,0,1166,0,0,0,11.72,0,0,0,1,0,0,1,0,0,0,0,0,1
4731,0,0,1165,0,0,0,11.72,0,0,0,1,0,0,1,0,0,0,0,0,1
4732,0,0,1160,0,0,0,11.51,0,0,0,1,0,0,1,0,0,0,0,0,1
4733,0,0,1156,0,0,0,11.59,0,0,0,1,0,0,1,0,0,0,0,0,1
4734,0,0,1166,0,0,0,11.73,0,0,0,1,0,0,1,0,0,0,0,0,1
4735,0,0,1172,0,0,0,12.04,0,0,0,1,0,0,1,0,0,0,0,0,1
4736,0,0,1158,0,0,0,11.59,0,0,0,1,0,0,1,0,0,0,0,0,1
4737,0,0,1169,0,0,0,11.65,0,0,0,1,0,0,1,0,0,0,0,0,1
4738,0,0,1161,0,0,0,11.46,0,0,0,1,0,0,1,0,0,0,0,0,1
4739,0,0,1160,0,0,0,11.51,0,0,0,1,0,0,1,0,0,0,0,0,1
4740,0,0,1168,0,0,0,11.57,0,0,0,1,0,0,1,0,0,0,0,0,1
4741,0,0,1167,0,0,0,12.05,0,0,0,1,0,0,1,0,0,0,0,0,1
4742,0,0,1155,0,0,0,11.5,0,0,0,1,0,0,1,0,0,0,0,0,1
4743,0,0,1160,0,0,0,11.51,0,0,0,1,0,0,1,0,0,0,0,0,1
4744,0,0,1162,0,0,0,11.81,0,0,0,1,0,0,1,0,0,0,0,0,1
4745,0,0,1156,0,0,0,11.59,0,0,0,1,0,0,1,0,0,0,0,0,1
4746,0,0,1163,0,0,0,11.38,0,0,0,1,0,0,1,0,0,0,0,0,1
4747,0,0,1165,0,0,0,11.75,0,0,0,1,0,0,1,0,0,0,0,0,1
4748,0,0,1172,0,0,0,12.05,0,0,0,1,0,0,1,0,0,0,0,0,1
4749,0,0,1157,0,0,0,11.58,0,0,0,1,0,0,1,0,0,0,0,0,1
4750,0,0,1160,0,0,0,11.79,0,0,0,1,0,0,1,0,0,0,0,0,1
4751,0,0,1169,0,0,0,11.63,0,0,0,1,0,0,1,0,0,0,0,0,1
4752,0,0,1160,0,0,0,11.51,0,0,0,1,0,0,1,0,0,0,0,0,1
4753,0,0,1157,0,0,0,11.67,0,0,0,1,0,0,1,0,0,0,0,0,1
4754,0,0,1167,0,0,0,12.04,0,0,0,1,0,0,1,0,0,0,0,0,1
4755,0,0,1161,0,0,0,11.55,0,0,0,1,0,0,1,0,0,0,0,0,1
4756,0,0,1158,0,0,0,11.52,0,0,0,1,0,0,1,0,0,0,0,0,1
4757,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4758,0,0,1161,0,0,0,12.08,0,0,0,1,0,0,0,1,0,0,0,0,1
4759,0,0,1163,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4760,0,0,1169,0,0,0,12.05,0,0,0,1,0,0,0,1,0,0,0,0,1
4761,0,0,1166,0,0,0,12.02,0,0,0,1,0,0,0,1,0,0,0,0,1
4762,0,0,1172,0,0,0,12.29,0,0,0,1,0,0,0,1,0,0,0,0,1
4763,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4764,0,0,1172,0,0,0,12.16,0,0,0,1,0,0,0,1,0,0,0,0,1
4765,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4766,0,0,1164,0,0,0,12.11,0,0,0,1,0,0,0,1,0,0,0,0,1
4767,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4768,0,0,1163,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4769,0,0,1161,0,0,0,12.08,0,0,0,1,0,0,0,1,0,0,0,0,1
4770,0,0,1165,0,0,0,12.24,0,0,0,1,0,0,0,1,0,0,0,0,1
4771,0,0,1163,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4772,0,0,1167,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4773,0,0,1166,0,0,0,11.95,0,0,0,1,0,0,0,1,0,0,0,0,1
4774,0,0,1163,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4775,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4776,0,0,1161,0,0,0,12.08,0,0,0,1,0,0,0,1,0,0,0,0,1
4777,0,0,1166,0,0,0,12.09,0,0,0,1,0,0,0,1,0,0,0,0,1
4778,0,0,1164,0,0,0,12.02,0,0,0,1,0,0,0,1,0,0,0,0,1
4779,0,0,1163,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4780,0,0,1163,0,0,0,12.01,0,0,0,1,0,0,0,1,0,0,0,0,1
4781,0,0,1163,0,0,0,12.14,0,0,0,1,0,0,0,1,0,0,0,0,1
4782,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4783,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4784,0,0,1166,0,0,0,11.95,0,0,0,1,0,0,0,1,0,0,0,0,1
4785,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4786,0,0,1162,0,0,0,12.22,0,0,0,1,0,0,0,1,0,0,0,0,1
4787,0,0,1163,0,0,0,11.97,0,0,0,1,0,0,0,1,0,0,0,0,1
4788,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4789,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4790,0,0,1169,0,0,0,11.98,0,0,0,1,0,0,0,1,0,0,0,0,1
4791,0,0,1163,0,0,0,12.08,0,0,0,1,0,0,0,1,0,0,0,0,1
4792,0,0,1161,0,0,0,12.08,0,0,0,1,0,0,0,1,0,0,0,0,1
4793,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4794,0,0,1165,0,0,0,12.07,0,0,0,1,0,0,0,1,0,0,0,0,1
4795,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4796,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4797,0,0,1162,0,0,0,12.07,0,0,0,1,0,0,0,1,0,0,0,0,1
4798,0,0,1168,0,0,0,12.03,0,0,0,1,0,0,0,1,0,0,0,0,1
4799,0,0,1166,0,0,0,11.95,0,0,0,1,0,0,0,1,0,0,0,0,1
4800,0,0,1161,0,0,0,12.17,0,0,0,1,0,0,0,1,0,0,0,0,1
4801,0,0,1159,0,0,0,12.15,0,0,0,1,0,0,0,1,0,0,0,0,1
4802,0,0,1161,0,0,0,12.13,0,0,0,1,0,0,0,1,0,0,0,0,1
4803,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4804,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4805,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4806,0,0,1164,0,0,0,12.04,0,0,0,1,0,0,0,1,0,0,0,0,1
4807,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4808,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4809,0,0,1177,0,0,0,12.35,0,0,0,1,0,0,0,0,1,0,0,0,1
4810,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4811,0,0,1176,0,0,0,12.39,0,0,0,1,0,0,0,0,1,0,0,0,1
4812,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4813,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4814,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4815,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4816,0,0,1172,0,0,0,12.48,0,0,0,1,0,0,0,0,1,0,0,0,1
4817,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4818,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4819,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4820,0,0,1172,0,0,0,12.33,0,0,0,1,0,0,0,0,1,0,0,0,1
4821,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4822,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4823,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4824,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4825,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4826,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4827,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4828,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4829,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4830,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4831,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4832,0,0,1172,0,0,0,12.33,0,0,0,1,0,0,0,0,1,0,0,0,1
4833,0,0,1168,0,0,0,12.5,0,0,0,1,0,0,0,0,1,0,0,0,1
4834,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4835,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4836,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4837,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4838,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4839,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4840,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4841,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4842,0,0,1171,0,0,0,12.46,0,0,0,1,0,0,0,0,1,0,0,0,1
4843,0,0,1172,0,0,0,12.33,0,0,0,1,0,0,0,0,1,0,0,0,1
4844,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4845,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4846,0,0,1171,0,0,0,12.46,0,0,0,1,0,0,0,0,1,0,0,0,1
4847,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4848,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4849,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4850,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4851,0,0,1172,0,0,0,12.33,0,0,0,1,0,0,0,0,1,0,0,0,1
4852,0,0,1176,0,0,0,12.39,0,0,0,1,0,0,0,0,1,0,0,0,1
4853,0,0,1171,0,0,0,12.27,0,0,0,1,0,0,0,0,1,0,0,0,1
4854,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4855,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4856,0,0,1172,0,0,0,12.41,0,0,0,1,0,0,0,0,1,0,0,0,1
4857,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4858,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4859,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4860,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4861,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4862,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4863,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4864,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4865,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4866,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4867,0,0,1184,0,0,0,11.96,0,0,0,1,0,0,0,0,0,1,0,0,1
4868,0,0,1184,0,0,0,11.96,0,0,0,1,0,0,0,0,0,1,0,0,1
4869,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4870,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4871,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4872,0,0,1184,0,0,0,11.96,0,0,0,1,0,0,0,0,0,1,0,0,1
4873,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4874,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4875,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4876,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4877,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4878,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4879,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4880,0,0,1184,0,0,0,11.96,0,0,0,1,0,0,0,0,0,1,0,0,1
4881,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4882,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4883,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4884,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4885,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4886,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4887,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4888,0,0,1184,0,0,0,11.96,0,0,0,1,0,0,0,0,0,1,0,0,1
4889,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4890,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4891,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4892,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4893,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4894,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4895,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4896,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4897,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4898,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4899,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4900,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4901,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4902,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4903,0,0,1184,0,0,0,11.96,0,0,0,1,0,0,0,0,0,1,0,0,1
4904,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4905,0,0,1186,0,0,0,12.18,0,0,0,1,0,0,0,0,0,1,0,0,1
4906,0,0,1182,0,0,0,11.93,0,0,0,1,0,0,0,0,0,1,0,0,1
4907,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4908,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4909,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4910,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4911,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4912,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4913,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4914,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4915,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4916,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4917,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4918,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4919,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4920,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4921,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4922,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4923,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4924,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4925,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4926,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4927,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4928,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4929,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4930,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4931,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4932,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4933,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4934,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4935,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4936,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4937,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4938,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4939,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4940,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4941,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4942,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4943,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4944,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4945,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4946,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4947,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4948,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4949,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4950,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4951,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4952,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4953,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4954,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4955,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4956,0,0,1191,0,0,0,12.23,0,0,0,1,0,0,0,0,0,0,1,0,1
4957,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
4958,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
4959,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
4960,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
4961,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
4962,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
4963,0,0,0,459,0,0,0,9.31,0,0,1,1,0,0,0,0,0,0,1,0
