exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,utility_YS_rnd,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,gini_YS_rnd,base_0,base_DSA_RC,input_original,input_third,input_rnd,cl_60,cl_90,friendship_w_0,friendship_w_1
2290,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2291,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2292,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2293,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2294,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2295,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2296,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2297,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2298,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2299,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2300,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2301,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2302,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2303,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2304,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2305,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2306,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2307,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2308,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2309,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2310,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2311,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2312,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2313,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2314,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2315,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2316,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2317,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2318,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2319,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2320,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2321,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2322,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2323,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2324,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2325,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2326,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2327,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2328,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2329,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2330,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2331,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2332,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2333,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2334,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2335,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2336,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2337,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2338,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2339,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2340,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2341,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2342,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2343,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2344,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2345,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2346,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2347,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2348,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2349,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2350,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2351,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2352,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2353,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2354,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2355,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2356,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2357,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2358,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2359,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2360,0,531,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,1,1,0
2361,0,1071,0,0,0,0,10.65,0,0,0,0,1,0,0,1,1,0,0,1
2362,0,1082,0,0,0,0,10.43,0,0,0,0,1,0,0,1,1,0,0,1
2363,0,1082,0,0,0,0,10.55,0,0,0,0,1,0,0,1,1,0,0,1
2364,0,1079,0,0,0,0,10.57,0,0,0,0,1,0,0,1,1,0,0,1
2365,0,1071,0,0,0,0,10.33,0,0,0,0,1,0,0,1,1,0,0,1
2366,0,1080,0,0,0,0,10.88,0,0,0,0,1,0,0,1,1,0,0,1
2367,0,1074,0,0,0,0,10.35,0,0,0,0,1,0,0,1,1,0,0,1
2368,0,1069,0,0,0,0,10.67,0,0,0,0,1,0,0,1,1,0,0,1
2369,0,1076,0,0,0,0,10.35,0,0,0,0,1,0,0,1,1,0,0,1
2370,0,1081,0,0,0,0,10.59,0,0,0,0,1,0,0,1,1,0,0,1
2371,0,1075,0,0,0,0,10.17,0,0,0,0,1,0,0,1,1,0,0,1
2372,0,1073,0,0,0,0,10.35,0,0,0,0,1,0,0,1,1,0,0,1
2373,0,1076,0,0,0,0,10.03,0,0,0,0,1,0,0,1,1,0,0,1
2374,0,1080,0,0,0,0,10.34,0,0,0,0,1,0,0,1,1,0,0,1
2375,0,1079,0,0,0,0,10.51,0,0,0,0,1,0,0,1,1,0,0,1
2376,0,1080,0,0,0,0,10.71,0,0,0,0,1,0,0,1,1,0,0,1
2377,0,1080,0,0,0,0,11.16,0,0,0,0,1,0,0,1,1,0,0,1
2378,0,1081,0,0,0,0,10.39,0,0,0,0,1,0,0,1,1,0,0,1
2379,0,1071,0,0,0,0,10.14,0,0,0,0,1,0,0,1,1,0,0,1
2380,0,1080,0,0,0,0,10.54,0,0,0,0,1,0,0,1,1,0,0,1
2381,0,1070,0,0,0,0,9.98,0,0,0,0,1,0,0,1,1,0,0,1
2382,0,1075,0,0,0,0,10.4,0,0,0,0,1,0,0,1,1,0,0,1
2383,0,1071,0,0,0,0,10.38,0,0,0,0,1,0,0,1,1,0,0,1
2384,0,1074,0,0,0,0,10.13,0,0,0,0,1,0,0,1,1,0,0,1
2385,0,1070,0,0,0,0,10.61,0,0,0,0,1,0,0,1,1,0,0,1
2386,0,1081,0,0,0,0,10.5,0,0,0,0,1,0,0,1,1,0,0,1
2387,0,1078,0,0,0,0,10.41,0,0,0,0,1,0,0,1,1,0,0,1
2388,0,1078,0,0,0,0,10.42,0,0,0,0,1,0,0,1,1,0,0,1
2389,0,1068,0,0,0,0,10.18,0,0,0,0,1,0,0,1,1,0,0,1
2390,0,1081,0,0,0,0,10.45,0,0,0,0,1,0,0,1,1,0,0,1
2391,0,1074,0,0,0,0,10.32,0,0,0,0,1,0,0,1,1,0,0,1
2392,0,1078,0,0,0,0,10.58,0,0,0,0,1,0,0,1,1,0,0,1
2393,0,1081,0,0,0,0,10.65,0,0,0,0,1,0,0,1,1,0,0,1
2394,0,1071,0,0,0,0,10.69,0,0,0,0,1,0,0,1,1,0,0,1
2395,0,1080,0,0,0,0,10.31,0,0,0,0,1,0,0,1,1,0,0,1
2396,0,1078,0,0,0,0,10.58,0,0,0,0,1,0,0,1,1,0,0,1
2397,0,1073,0,0,0,0,10.26,0,0,0,0,1,0,0,1,1,0,0,1
2398,0,1080,0,0,0,0,10.63,0,0,0,0,1,0,0,1,1,0,0,1
2399,0,1080,0,0,0,0,10.43,0,0,0,0,1,0,0,1,1,0,0,1
2400,0,1074,0,0,0,0,10.3,0,0,0,0,1,0,0,1,1,0,0,1
2401,0,1073,0,0,0,0,10.45,0,0,0,0,1,0,0,1,1,0,0,1
2402,0,1079,0,0,0,0,10.58,0,0,0,0,1,0,0,1,1,0,0,1
2403,0,1072,0,0,0,0,10.31,0,0,0,0,1,0,0,1,1,0,0,1
2404,0,1081,0,0,0,0,10.28,0,0,0,0,1,0,0,1,1,0,0,1
2405,0,1076,0,0,0,0,10.56,0,0,0,0,1,0,0,1,1,0,0,1
2406,0,1068,0,0,0,0,10.14,0,0,0,0,1,0,0,1,1,0,0,1
2407,0,1073,0,0,0,0,9.95,0,0,0,0,1,0,0,1,1,0,0,1
2408,0,1080,0,0,0,0,10.64,0,0,0,0,1,0,0,1,1,0,0,1
2409,0,1071,0,0,0,0,10.4,0,0,0,0,1,0,0,1,1,0,0,1
2410,0,1079,0,0,0,0,10.61,0,0,0,0,1,0,0,1,1,0,0,1
2411,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2412,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2413,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2414,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2415,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2416,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2417,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2418,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2419,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2420,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2421,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2422,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2423,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2424,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2425,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2426,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2427,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2428,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2429,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2430,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2431,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2432,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2433,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2434,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2435,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2436,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2437,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2438,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2439,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2440,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2441,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2442,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2443,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2444,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2445,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2446,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2447,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2448,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2449,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2450,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2451,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2452,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2453,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2454,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2455,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2456,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2457,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2458,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2459,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2460,0,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,1,0,1,0,1
2461,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2462,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2463,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2464,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2465,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2466,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2467,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2468,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2469,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2470,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2471,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2472,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2473,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2474,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2475,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2476,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2477,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2478,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2479,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2480,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2481,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2482,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2483,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2484,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2485,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2486,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2487,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2488,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2489,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2490,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2491,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2492,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2493,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2494,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2495,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2496,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2497,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2498,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2499,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2500,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2501,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2502,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2503,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2504,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2505,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2506,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2507,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2508,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2509,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2510,0,0,519,0,0,0,0,2.16,0,0,0,1,0,0,1,1,0,1,0
2511,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2512,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2513,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2514,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2515,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2516,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2517,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2518,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2519,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2520,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2521,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2522,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2523,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2524,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2525,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2526,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2527,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2528,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2529,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2530,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2531,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2532,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2533,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2534,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2535,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2536,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2537,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2538,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2539,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2540,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2541,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2542,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2543,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2544,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2545,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2546,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2547,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2548,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2549,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2550,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2551,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2552,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2553,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2554,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2555,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2556,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2557,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2558,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2559,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2560,0,0,531,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0
2561,0,0,1083,0,0,0,0,11.24,0,0,0,1,0,0,1,1,0,0,1
2562,0,0,1082,0,0,0,0,11.44,0,0,0,1,0,0,1,1,0,0,1
2563,0,0,1090,0,0,0,0,11.26,0,0,0,1,0,0,1,1,0,0,1
2564,0,0,1086,0,0,0,0,11.33,0,0,0,1,0,0,1,1,0,0,1
2565,0,0,1087,0,0,0,0,11.19,0,0,0,1,0,0,1,1,0,0,1
2566,0,0,1087,0,0,0,0,11.19,0,0,0,1,0,0,1,1,0,0,1
2567,0,0,1087,0,0,0,0,11.25,0,0,0,1,0,0,1,1,0,0,1
2568,0,0,1087,0,0,0,0,11.33,0,0,0,1,0,0,1,1,0,0,1
2569,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2570,0,0,1084,0,0,0,0,11.27,0,0,0,1,0,0,1,1,0,0,1
2571,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2572,0,0,1083,0,0,0,0,11.21,0,0,0,1,0,0,1,1,0,0,1
2573,0,0,1091,0,0,0,0,11.12,0,0,0,1,0,0,1,1,0,0,1
2574,0,0,1086,0,0,0,0,11.23,0,0,0,1,0,0,1,1,0,0,1
2575,0,0,1083,0,0,0,0,11.24,0,0,0,1,0,0,1,1,0,0,1
2576,0,0,1081,0,0,0,0,11.37,0,0,0,1,0,0,1,1,0,0,1
2577,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2578,0,0,1087,0,0,0,0,11.19,0,0,0,1,0,0,1,1,0,0,1
2579,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2580,0,0,1086,0,0,0,0,11.23,0,0,0,1,0,0,1,1,0,0,1
2581,0,0,1087,0,0,0,0,11.33,0,0,0,1,0,0,1,1,0,0,1
2582,0,0,1086,0,0,0,0,11.23,0,0,0,1,0,0,1,1,0,0,1
2583,0,0,1083,0,0,0,0,11.24,0,0,0,1,0,0,1,1,0,0,1
2584,0,0,1084,0,0,0,0,11.39,0,0,0,1,0,0,1,1,0,0,1
2585,0,0,1083,0,0,0,0,11.34,0,0,0,1,0,0,1,1,0,0,1
2586,0,0,1087,0,0,0,0,11.34,0,0,0,1,0,0,1,1,0,0,1
2587,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2588,0,0,1086,0,0,0,0,11.32,0,0,0,1,0,0,1,1,0,0,1
2589,0,0,1082,0,0,0,0,11.49,0,0,0,1,0,0,1,1,0,0,1
2590,0,0,1083,0,0,0,0,11.34,0,0,0,1,0,0,1,1,0,0,1
2591,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2592,0,0,1085,0,0,0,0,11.25,0,0,0,1,0,0,1,1,0,0,1
2593,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2594,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2595,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2596,0,0,1083,0,0,0,0,11.31,0,0,0,1,0,0,1,1,0,0,1
2597,0,0,1079,0,0,0,0,11.36,0,0,0,1,0,0,1,1,0,0,1
2598,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2599,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2600,0,0,1085,0,0,0,0,11.25,0,0,0,1,0,0,1,1,0,0,1
2601,0,0,1083,0,0,0,0,11.24,0,0,0,1,0,0,1,1,0,0,1
2602,0,0,1086,0,0,0,0,11.23,0,0,0,1,0,0,1,1,0,0,1
2603,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2604,0,0,1083,0,0,0,0,11.24,0,0,0,1,0,0,1,1,0,0,1
2605,0,0,1084,0,0,0,0,11.2,0,0,0,1,0,0,1,1,0,0,1
2606,0,0,1086,0,0,0,0,11.23,0,0,0,1,0,0,1,1,0,0,1
2607,0,0,1083,0,0,0,0,11.31,0,0,0,1,0,0,1,1,0,0,1
